ProductID, ProductName, ProductStock, Price, Discount, Category_CategoryID
OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",11,3.204,0,9
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",55,2.92,0,9
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",44,4.503,0,9
OFF-BI-10000088,GBC Imprintable Covers,47,6.588,0,9
OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,15,14.352,10,9
OFF-BI-10000138,Acco Translucent Poly Ring Binders,36,2.808,0,9
OFF-BI-10000145,Zipper Ring Binder Pockets,52,1.248,0,9
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",62,8.7,0,9
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",33,0.984,0,9
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11,11.673,10,9
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",12,2.89,0,9
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,29,3.136,0,9
OFF-BI-10000301,GBC Instant Report Kit,61,1.941,0,9
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",40,12.176,10,9
OFF-BI-10000315,Poly Designer Cover & Back,39,3.798,0,9
OFF-BI-10000320,GBC Plastic Binding Combs,39,1.476,0,9
OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",53,1.964,0,9
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,19,1.72,0,9
OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,42,9.618,0,9
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,8,1.044,0,9
OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,59,456.588,15,9
OFF-BI-10000546,Avery Durable Binders,57,1.728,0,9
OFF-BI-10000591,Avery Binder Labels,10,1.167,0,9
OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",37,3.048,0,9
OFF-BI-10000632,Satellite Sectional Post Binders,46,8.682,0,9
OFF-BI-10000666,Surelock Post Binders,38,18.336,10,9
OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,46,1.696,0,9
OFF-BI-10000773,Insertable Tab Post Binder Dividers,33,3.208,0,9
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,18,72.588,20,9
OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",22,4.842,0,9
OFF-BI-10000829,Avery Non-Stick Binders,42,10.776,10,9
OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,11,2.376,0,9
OFF-BI-10000848,Angle-D Ring Binders,17,1.641,0,9
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",22,11.416,10,9
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",41,9.762,0,9
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,55,6.08,0,9
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,35,3.204,0,9
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,52,9.14,0,9
OFF-BI-10001071,GBC ProClick Punch Binding System,38,51.184,20,9
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18,12.128,10,9
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",42,4.304,0,9
OFF-BI-10001097,Avery Hole Reinforcements,40,1.869,0,9
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,36,4.276,0,9
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",37,2.896,0,9
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",57,2.112,0,9
OFF-BI-10001120,Ibico EPK-21 Electric Binding System,16,1889.99,5,9
OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",30,4.842,0,9
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,10,20.724,10,9
OFF-BI-10001191,Canvas Sectional Post Binders,37,20.368,10,9
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",22,8.952,0,9
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,51,3.828,0,9
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",26,1.234,0,9
OFF-BI-10001294,Fellowes Binding Cases,35,9.36,0,9
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,34,2.512,0,9
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,44,538.194,15,9
OFF-BI-10001460,Plastic Binding Combs,30,18.18,10,9
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,40,18.336,10,9
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,86,16.784,10,9
OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",46,1.524,0,9
OFF-BI-10001543,GBC VeloBinder Manual Binding System,34,21.594,10,9
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,29,7.312,0,9
OFF-BI-10001575,GBC Linen Binding Covers,24,18.588,10,9
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",55,16.392,10,9
OFF-BI-10001617,GBC Wire Binding Combs,34,2.068,0,9
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",46,6.258,0,9
OFF-BI-10001634,Wilson Jones Active Use Binders,28,4.368,0,9
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,54,6.744,0,9
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,38,4.984,0,9
OFF-BI-10001670,Vinyl Sectional Post Binders,50,15.08,10,9
OFF-BI-10001679,GBC Instant Index System for Binding Systems,25,5.328,0,9
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,60,57.582,20,9
OFF-BI-10001721,Trimflex Flexible Post Binders,28,8.552,0,9
OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,62,2.952,0,9
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,30,9.612,0,9
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",31,6.096,0,9
OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,29,6.928,0,9
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,22,5.232,0,9
OFF-BI-10001890,Avery Poly Binder Pockets,41,2.864,0,9
OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",34,14.376,10,9
OFF-BI-10001922,Storex Dura Pro Binders,39,1.188,0,9
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,29,3.264,0,9
OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,50,12.588,10,9
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,35,3.98,0,9
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,58,1.08,0,9
OFF-BI-10002026,Ibico Recycled Linen-Style Covers,80,15.624,10,9
OFF-BI-10002049,UniKeep View Case Binders,16,2.934,0,9
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,40,3.486,0,9
OFF-BI-10002072,Cardinal Slant-D Ring Binders,22,10.428,10,9
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,61,19.968,10,9
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",45,5.214,0,9
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",52,25.68,10,9
OFF-BI-10002160,Acco Hanging Data Binders,22,2.286,0,9
OFF-BI-10002194,Cardinal Hold-It CD Pocket,15,4.788,0,9
OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",30,14.2,10,9
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",29,12.384,10,9
OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,37,8.928,0,9
OFF-BI-10002353,GBC VeloBind Cover Sets,55,9.264,0,9
OFF-BI-10002393,Binder Posts,19,2.296,0,9
OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,29,5.8,0,9
OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,15,7.518,0,9
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",60,18.264,10,9
OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,34,3.036,0,9
OFF-BI-10002437,Recycled Premium Regency Composition Covers,11,24.448,10,9
OFF-BI-10002498,Clear Mylar Reinforcing Strips,38,5.607,0,9
OFF-BI-10002557,Presstex Flexible Ring Binders,34,1.365,0,9
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",25,1.996,0,9
OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,31,1.192,0,9
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,28,8.568,0,9
OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,49,51.465,20,9
OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,40,1.938,0,9
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",29,12.294,10,9
OFF-BI-10002799,"SlimView Poly Binder, 3/8""",46,2.072,0,9
OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,47,1.188,0,9
OFF-BI-10002824,Recycled Easel Ring Binders,42,8.952,0,9
OFF-BI-10002827,Avery Durable Poly Binders,39,3.318,0,9
OFF-BI-10002852,Ibico Standard Transparent Covers,39,9.888,0,9
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",45,11.212,10,9
OFF-BI-10002867,GBC Recycled Regency Composition Covers,34,23.912,10,9
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",19,2.202,0,9
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",18,25.164,10,9
OFF-BI-10002949,Prestige Round Ring Binders,28,1.824,0,9
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,26,2.742,0,9
OFF-BI-10002976,ACCOHIDE Binder by Acco,28,7.434,0,9
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,54,1.362,0,9
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",38,58.17,20,9
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,100,67.194,20,9
OFF-BI-10003094,Self-Adhesive Ring Binder Labels,13,1.408,0,9
OFF-BI-10003166,GBC Plasticlear Binding Covers,30,3.444,0,9
OFF-BI-10003196,Accohide Poly Flexible Ring Binders,38,2.992,0,9
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",45,1.592,0,9
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,52,5.238,0,9
OFF-BI-10003305,Avery Hanging File Binders,34,4.784,0,9
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,30,1.928,0,9
OFF-BI-10003350,Acco Expandable Hanging Binders,13,5.742,0,9
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,33,3.984,0,9
OFF-BI-10003364,Binding Machine Supplies,37,46.672,10,9
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",52,3.798,0,9
OFF-BI-10003460,Acco 3-Hole Punch,42,0.876,0,9
OFF-BI-10003476,Avery Metallic Poly Binders,37,3.438,0,9
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,37,762.594,15,9
OFF-BI-10003529,Avery Round Ring Poly Binders,22,0.852,0,9
OFF-BI-10003638,GBC Durable Plastic Covers,43,11.61,10,9
OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,30,157.794,30,9
OFF-BI-10003655,Durable Pressboard Binders,13,18.24,10,9
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,48,50.997,20,9
OFF-BI-10003669,3M Organizer Strips,34,4.86,0,9
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",65,4.312,0,9
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,58,13.194,10,9
OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",35,9.396,0,9
OFF-BI-10003707,Aluminum Screw Posts,49,6.104,0,9
OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",37,4.47,0,9
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",56,2.946,0,9
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,15,590.352,15,9
OFF-BI-10003719,Large Capacity Hanging Post Binders,29,29.94,10,9
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,40,0.836,0,9
OFF-BI-10003784,Computer Printout Index Tabs,18,1.344,0,9
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",100,64.2,20,9
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,42,2.313,0,9
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,35,310.392,15,9
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,19,29.12,10,9
OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",41,2.724,0,9
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,61,12.462,10,9
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',52,8.559,0,9
OFF-BI-10004001,GBC Recycled VeloBinder Covers,50,6.816,0,9
OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,24,10.38,10,9
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,38,0.556,0,9
OFF-BI-10004040,Wilson Jones Impact Binders,47,3.108,0,9
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,16,2.655,0,9
OFF-BI-10004099,GBC VeloBinder Strips,26,7.68,0,9
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,17,17.46,10,9
OFF-BI-10004140,Avery Non-Stick Binders,46,0.898,0,9
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,16,1.272,0,9
OFF-BI-10004182,Economy Binders,25,1.248,0,9
OFF-BI-10004187,3-ring staple pack,34,3.76,0,9
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",49,2.412,0,9
OFF-BI-10004224,Catalog Binders with Expanding Posts,45,13.456,10,9
OFF-BI-10004230,GBC Recycled Grain Textured Covers,26,20.724,10,9
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",35,22.386,10,9
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",46,8.808,0,9
OFF-BI-10004308,Avery Legal 4-Ring Binder,19,6.294,0,9
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,30,51.897,20,9
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",38,33.282,10,9
OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,8,2.025,0,9
OFF-BI-10004364,Storex Dura Pro Binders,43,3.564,0,9
OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,18,505.176,15,9
OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",28,7.644,0,9
OFF-BI-10004465,Avery Durable Slant Ring Binders,25,3.168,0,9
OFF-BI-10004492,Tuf-Vin Binders,34,6.316,0,9
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,15,2.469,0,9
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,35,99.588,20,9
OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,18,2.688,0,9
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,29,189.588,30,9
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,45,62.88,20,9
OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,100,551.985,15,9
OFF-BI-10004632,GBC Binding covers,56,20.72,10,9
OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,42,2.308,0,9
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,34,1.728,0,9
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,5,8.904,0,9
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,67,2.892,0,9
OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,16,5.682,0,9
OFF-BI-10004781,GBC Wire Binding Strips,17,9.522,0,9
OFF-BI-10004817,GBC Personal VeloBind Strips,35,9.584,0,9
OFF-BI-10004826,JM Magazine Binder,24,13.208,10,9
OFF-BI-10004828,GBC Poly Designer Binding Covers,24,5.022,0,9
OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,10,2.502,0,9
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,26,4.6,0,9
OFF-BI-10004967,Round Ring Binders,37,1.872,0,9
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",53,3.304,0,9
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,35,1088.792,5,9
OFF-EN-10000056,Cameo Buff Policy Envelopes,37,99.568,20,13
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",35,13.984,10,13
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",29,15.25,10,13
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",12,26.22,10,13
OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,25,35.89,10,13
OFF-EN-10001028,Staple envelope,11,28.752,10,13
OFF-EN-10001099,Staple envelope,24,15.648,10,13
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",13,6.608,0,13
OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",16,8.784,0,13
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",28,7.64,0,13
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",42,21.88,10,13
OFF-EN-10001415,Staple envelope,13,4.464,0,13
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",15,105.42,30,13
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",19,121.96,30,13
OFF-EN-10001509,Poly String Tie Envelopes,41,1.632,0,13
OFF-EN-10001532,Brown Kraft Recycled Envelopes,18,16.98,10,13
OFF-EN-10001535,Grip Seal Envelopes,3,7.072,0,13
OFF-EN-10001539,Staple envelope,34,15.56,10,13
OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,3,29.808,10,13
OFF-EN-10001990,Staple envelope,30,11.36,10,13
OFF-EN-10002230,Airmail Envelopes,25,134.288,30,13
OFF-EN-10002312,#10 Self-Seal White Envelopes,12,8.872,0,13
OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,39,12.78,10,13
OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",31,21.744,10,13
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",22,27.792,10,13
OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",40,4.72,0,13
OFF-EN-10002621,Staple envelope,11,7.824,0,13
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",22,71.88,20,13
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,15,8.96,0,13
OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",16,62.96,20,13
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,24,167.96,30,13
OFF-EN-10003040,Quality Park Security Envelopes,13,20.936,10,13
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",29,39.98,10,13
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,11,7.92,0,13
OFF-EN-10003072,Peel & Seel Envelopes,24,6.208,0,13
OFF-EN-10003134,Staple envelope,31,9.344,0,13
OFF-EN-10003160,Pastel Pink Envelopes,11,7.28,0,13
OFF-EN-10003286,Staple envelope,39,16.56,10,13
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,17,180.96,30,13
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",11,23.16,10,13
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",12,43.96,10,13
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",6,27.312,10,13
OFF-EN-10003845,Colored Envelopes,19,7.38,0,13
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,26,10.67,10,13
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,5,62.28,20,13
OFF-EN-10004030,Convenience Packs of Business Envelopes,24,2.896,0,13
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,11,14.352,10,13
OFF-EN-10004206,Multimedia Mailers,3,325.86,15,13
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",15,23.99,10,13
OFF-EN-10004459,Security-Tint Envelopes,30,12.224,10,13
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",37,12.536,10,13
OFF-EN-10004773,Staple envelope,18,49.568,10,13
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,19,5.32,0,13
OFF-EN-10004955,Fashion Color Clasp Envelopes,18,12.984,10,13
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,38,5.67,0,14
OFF-FA-10000089,Acco Glide Clips,6,19.6,10,14
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",31,5.81,0,14
OFF-FA-10000254,Sterling Rubber Bands by Alliance,6,4.71,0,14
OFF-FA-10000304,Advantus Push Pins,35,4.36,0,14
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",16,1.24,0,14
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,36,5.584,0,14
OFF-FA-10000611,Binder Clips by OIC,35,2.368,0,14
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",100,10.74,10,14
OFF-FA-10000624,OIC Binder Clips,45,7.16,0,14
OFF-FA-10000735,Staples,25,4.672,0,14
OFF-FA-10000840,OIC Thumb-Tacks,16,1.824,0,14
OFF-FA-10000936,Acco Hot Clips Clips to Go,30,2.632,0,14
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",25,5.68,0,14
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",9,3.168,0,14
OFF-FA-10001229,Staples,11,7.86,0,14
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",18,2.304,0,14
OFF-FA-10001561,Stockwell Push Pins,42,3.488,0,14
OFF-FA-10001754,Stockwell Gold Paper Clips,6,3.68,0,14
OFF-FA-10001843,Staples,29,7.41,0,14
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",35,23.34,10,14
OFF-FA-10002280,Advantus Plastic Paper Clips,55,5,0,14
OFF-FA-10002676,Colored Push Pins,18,1.81,0,14
OFF-FA-10002701,Alliance Rubber Bands,10,5.04,0,14
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,33,7.9,0,14
OFF-FA-10002780,Staples,42,8.94,0,14
OFF-FA-10002815,Staples,16,7.104,0,14
OFF-FA-10002975,Staples,31,11.34,10,14
OFF-FA-10002983,Advantus SlideClip Paper Clips,18,10.23,10,14
OFF-FA-10002988,Ideal Clamps,39,4.02,0,14
OFF-FA-10003021,Staples,29,3.008,0,14
OFF-FA-10003059,Assorted Color Push Pins,28,1.448,0,14
OFF-FA-10003112,Staples,29,7.89,0,14
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",18,3.96,0,14
OFF-FA-10003472,Bagged Rubber Bands,28,2.52,0,14
OFF-FA-10003485,Staples,15,7.86,0,14
OFF-FA-10003495,Staples,40,6.08,0,14
OFF-FA-10004076,Translucent Push Pins by OIC,18,3.96,0,14
OFF-FA-10004248,Advantus T-Pin Paper Clips,19,7.216,0,14
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,24,9.42,0,14
OFF-FA-10004838,"Super Bands, 12/Pack",26,4.464,0,14
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",38,18.368,10,14
OFF-FA-10004968,Rubber Band Ball,19,5.984,0,14
OFF-LA-10000081,Avery 496,17,3,0,3
OFF-LA-10000121,Avery 48,18,15.12,10,3
OFF-LA-10000134,Avery 511,26,3.08,0,3
OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,30,7.31,0,3
OFF-LA-10000248,Avery 52,25,5.904,0,3
OFF-LA-10000262,Avery 494,30,2.088,0,3
OFF-LA-10000305,Avery 495,19,12.6,10,3
OFF-LA-10000407,Avery White Multi-Purpose Labels,26,14.94,10,3
OFF-LA-10000414,Avery 503,18,31.05,10,3
OFF-LA-10000443,Avery 501,29,2.952,0,3
OFF-LA-10000452,Avery 488,22,3.15,0,3
OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",6,8.26,0,3
OFF-LA-10000634,Avery 509,16,2.61,0,3
OFF-LA-10000973,Avery 502,9,5.04,0,3
OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,24,2.61,0,3
OFF-LA-10001074,Round Specialty Laser Printer Labels,100,30.072,10,3
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",37,16.56,10,3
OFF-LA-10001175,Avery 514,22,4.608,0,3
OFF-LA-10001297,Avery 473,31,20.7,10,3
OFF-LA-10001317,Avery 520,18,2.52,0,3
OFF-LA-10001404,Avery 517,16,3.69,0,3
OFF-LA-10001474,Avery 477,26,30.53,10,3
OFF-LA-10001569,Avery 499,100,3.984,0,3
OFF-LA-10001613,Avery File Folder Labels,57,4.608,0,3
OFF-LA-10001641,Avery 518,45,3.15,0,3
OFF-LA-10001771,Avery 513,29,4.98,0,3
OFF-LA-10001934,Avery 516,18,14.62,10,3
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,26,6,0,3
OFF-LA-10002034,Avery 478,24,9.82,0,3
OFF-LA-10002043,Avery 489,19,20.7,10,3
OFF-LA-10002195,Avery 481,37,4.928,0,3
OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,19,4.928,0,3
OFF-LA-10002312,Avery 490,16,11.84,10,3
OFF-LA-10002368,Avery 479,9,2.61,0,3
OFF-LA-10002381,Avery 497,10,2.464,0,3
OFF-LA-10002473,Avery 484,5,9.216,0,3
OFF-LA-10002475,Avery 519,24,11.696,10,3
OFF-LA-10002762,Avery 485,66,25.06,10,3
OFF-LA-10002787,Avery 480,31,3,0,3
